id_ligne;id_arret;stop_name;day_type;first_passage;last_passage;avg_passage_per_day;early birds;morning commute;late morning;lunch time;afternoon;evening commute;evening;night;amplitude_horaire;amplitude_horaire_heures;avg_passage_per_hour
0482;2753;Abords Launay;weekday;0 days 12:36:00;0 days 17:06:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:30:00;4.5;0.2222222222222222
0482;2754;Abords Launay;weekday;0 days 07:44:00;0 days 07:44:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0482;2765;Lotissement du Moulin;weekday;0 days 07:35:00;0 days 07:35:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0482;2773;Ise;weekday;0 days 12:51:00;0 days 17:21:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:30:00;4.5;0.2222222222222222
0482;2774;Ise;weekday;0 days 07:28:00;0 days 07:28:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0482;2942;Collège Pôle Sud;weekday;0 days 07:50:00;0 days 17:00:00;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 09:10:00;9.166666666666666;0.1090909090909091
0491;3755;Vallée;weekday;0 days 07:37:00;0 days 07:37:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3756;Lion d'Or;weekday;0 days 07:38:00;0 days 07:38:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3757;Vezin Centre;weekday;0 days 07:41:00;0 days 07:41:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3758;Tertre;weekday;0 days 07:44:00;0 days 07:44:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3759;Champ Noël;weekday;0 days 07:46:00;0 days 07:46:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3760;Champ Noël;weekday;0 days 12:33:00;0 days 17:23:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0491;3761;Tertre;weekday;0 days 12:34:00;0 days 17:24:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0491;3762;Vezin Centre;weekday;0 days 12:38:00;0 days 17:28:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0491;3763;Lion d'Or;weekday;0 days 12:39:00;0 days 17:29:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0491;3764;Vallée;weekday;0 days 12:40:00;0 days 17:30:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0491;3770;Champs Bleus;weekday;0 days 07:43:00;0 days 07:43:00;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0491;3771;Champs Bleus;weekday;0 days 12:36:00;0 days 17:26:00;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0 days 04:50:00;4.833333333333333;0.20689655172413796
0507;4801;Bécherel Centre;weekday;0 days 06:47:00;0 days 21:07:00;6.333333333333333;1.0;1.0;3.0;0.0;3.0;1.0;1.0;0.0;0 days 14:20:00;14.333333333333334;0.441860465116279
0507;4801;Bécherel Centre;weekend;0 days 09:48:00;0 days 19:31:00;6.0;0.0;1.0;2.5;0.0;3.0;1.0;0.0;0.0;0 days 09:43:00;9.716666666666667;0.6174957118353345
0510;2282;Saint-Jacques - Gaîté;weekday;0 days 07:00:00;0 days 19:55:00;16.333333333333332;0.0;8.0;2.0;3.0;3.0;7.0;0.0;0.0;0 days 12:55:00;12.916666666666666;1.264516129032258
0510;2282;Saint-Jacques - Gaîté;weekend;0 days 08:35:00;0 days 19:40:00;15.0;0.0;2.0;1.0;5.0;1.0;6.0;0.0;0.0;0 days 11:05:00;11.083333333333334;1.3533834586466165
0510;2327;Pont-Réan;weekday;0 days 06:41:00;0 days 18:26:00;12.0;1.0;5.0;1.0;2.0;1.0;2.0;0.0;0.0;0 days 11:45:00;11.75;1.0212765957446808
0510;2327;Pont-Réan;weekend;0 days 08:11:00;0 days 18:31:00;8.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0 days 10:20:00;10.333333333333334;0.7741935483870968
0510;2329;Croix Vaisserelle;weekday;0 days 07:53:00;0 days 20:13:00;8.333333333333334;0.0;2.0;1.0;1.6666666666666667;2.0;4.0;1.0;0.0;0 days 12:20:00;12.333333333333334;0.6756756756756757
0510;2329;Croix Vaisserelle;weekend;0 days 12:58:00;0 days 19:58:00;7.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0 days 07:00:00;7.0;1.0
0510;2330;Rabine;weekday;0 days 06:45:00;0 days 18:30:00;12.0;1.0;5.0;1.0;2.0;1.0;2.0;0.0;0.0;0 days 11:45:00;11.75;1.0212765957446808
0510;2330;Rabine;weekend;0 days 08:15:00;0 days 18:35:00;8.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0 days 10:20:00;10.333333333333334;0.7741935483870968
0510;2345;Rabine;weekday;0 days 07:50:00;0 days 20:10:00;8.333333333333334;0.0;2.0;1.0;1.6666666666666667;2.0;4.0;1.0;0.0;0 days 12:20:00;12.333333333333334;0.6756756756756757
0510;2345;Rabine;weekend;0 days 12:55:00;0 days 19:55:00;7.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0 days 07:00:00;7.0;1.0
0510;2346;Croix Vaisserelle;weekday;0 days 06:42:00;0 days 18:27:00;12.0;1.0;5.0;1.0;2.0;1.0;2.0;0.0;0.0;0 days 11:45:00;11.75;1.0212765957446808
0510;2346;Croix Vaisserelle;weekend;0 days 08:12:00;0 days 18:32:00;8.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0 days 10:20:00;10.333333333333334;0.7741935483870968
0510;2347;Pont-Réan;weekday;0 days 07:54:00;0 days 20:14:00;8.333333333333334;0.0;2.0;1.0;1.6666666666666667;2.0;4.0;1.0;0.0;0 days 12:20:00;12.333333333333334;0.6756756756756757
0510;2347;Pont-Réan;weekend;0 days 12:59:00;0 days 19:59:00;7.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0 days 07:00:00;7.0;1.0
0804;2216;Pressoirs;weekday;0 days 04:51:45;0 days 04:52:00;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:15;0.004166666666666667;240.0
0804;2218;Saint-Yves;weekday;0 days 04:50:00;0 days 04:50:00;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:00;0.0;inf
0804;2219;Pilate;weekday;0 days 04:49:00;0 days 04:49:16;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:16;0.0044444444444444444;225.0
0804;2228;Pigeon Blanc;weekday;0 days 04:51:00;0 days 04:51:00;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:00;0.0;inf
0804;2262;Vallon;weekday;0 days 04:56:34;0 days 04:57:00;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0 days 00:00:26;0.007222222222222222;138.46153846153848
0804;2704;Janais;weekday;0 days 05:00:00;0 days 05:00:00;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 00:00:00;0.0;inf
0806;2003;Cesson Hôpital Privé;weekend;0 days 19:29:00;0 days 21:29:19;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:19;2.0052777777777777;0.4986840282587616
0806;2019;Champs Péans;weekend;0 days 19:18:00;0 days 21:18:12;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:12;2.0033333333333334;0.49916805324459235
0806;2020;Taillis;weekend;0 days 19:19:00;0 days 21:19:05;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:05;2.001388888888889;0.49965301873698814
0806;2021;Hublais;weekend;0 days 19:20:00;0 days 21:20:19;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:19;2.0052777777777777;0.4986840282587616
0806;2022;Sports et Nature;weekend;0 days 19:21:00;0 days 21:21:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2023;Vilaine;weekend;0 days 19:22:00;0 days 21:21:39;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:39;1.9941666666666666;0.5014625992478061
0806;2024;Muguet;weekend;0 days 19:23:00;0 days 21:23:05;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:05;2.001388888888889;0.49965301873698814
0806;2025;Maison d'Accueil;weekend;0 days 19:24:00;0 days 21:24:20;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:20;2.0055555555555555;0.4986149584487535
0806;2026;Mare Pavée;weekend;0 days 19:25:00;0 days 21:25:01;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:01;2.000277777777778;0.49993056519927787
0806;2027;Fontenelle;weekend;0 days 19:26:00;0 days 21:25:52;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:52;1.9977777777777779;0.5005561735261401
0806;2028;La Coulée;weekend;0 days 19:27:00;0 days 21:26:58;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:58;1.9994444444444444;0.5001389274798556
0806;2029;Bourgchevreuil;weekend;0 days 19:28:00;0 days 21:28:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2041;Cesson Collège;weekend;0 days 19:28:00;0 days 21:28:27;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:27;2.0075;0.4981320049813201
0806;2051;Chalotais;weekend;0 days 19:29:00;0 days 21:29:25;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:25;2.0069444444444446;0.4982698961937716
0806;2072;Calendrou;weekend;0 days 19:34:00;0 days 21:34:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2073;Victoire;weekend;0 days 19:35:00;0 days 21:35:12;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:12;2.0033333333333334;0.49916805324459235
0806;2086;Bordage;weekend;0 days 19:30:00;0 days 21:29:49;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:49;1.9969444444444444;0.500765057727083
0806;2089;Rigourdière;weekend;0 days 19:31:00;0 days 21:31:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2112;Chêne Germain;weekend;0 days 19:31:00;0 days 21:30:38;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:38;1.9938888888888888;0.5015324602953469
0806;2115;Château de Vaux;weekend;0 days 19:33:00;0 days 21:33:10;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:10;2.0027777777777778;0.49930651872399445
0806;2138;Cesson - Viasilva;weekend;0 days 19:32:00;0 days 21:32:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2152;Touche Lambert;weekend;0 days 19:33:00;0 days 21:32:41;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:41;1.9947222222222223;0.5013229355243002
0806;2207;Lilas;weekend;0 days 19:20:00;0 days 21:19:43;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:43;1.9952777777777777;0.5011833495753863
0806;2208;Commeurec;weekend;0 days 19:19:00;0 days 21:18:51;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:51;1.9975;0.5006257822277848
0806;2211;Maltière;weekend;0 days 19:22:00;0 days 21:21:59;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:59;1.9997222222222222;0.5000694540908459
0806;2233;Abbé Grimault;weekend;0 days 19:25:00;0 days 21:25:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2241;St-Jacques Mairie;weekend;0 days 19:23:00;0 days 21:22:56;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:56;1.998888888888889;0.500277932184547
0806;2242;Centre Météo;weekend;0 days 19:27:00;0 days 21:27:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2243;Aire Libre;weekend;0 days 19:26:00;0 days 21:26:01;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:01;2.000277777777778;0.49993056519927787
0806;2244;Parc Expo;weekend;0 days 19:28:00;0 days 21:28:18;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:18;2.005;0.49875311720698257
0806;2245;Haut Bois;weekend;0 days 19:23:00;0 days 21:23:19;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:19;2.0052777777777777;0.4986840282587616
0806;2278;Saint-Jacques - Gaîté;weekend;0 days 19:21:00;0 days 21:21:12;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:12;2.0033333333333334;0.49916805324459235
0806;2281;Saint-Jacques - Gaîté;weekend;0 days 19:21:00;0 days 21:21:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2288;Jules Vallès;weekend;0 days 19:27:00;0 days 21:27:28;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:28;2.0077777777777777;0.49806308799114557
0806;2305;Vert Buisson;weekend;0 days 19:37:00;0 days 21:36:34;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:34;1.9927777777777778;0.5018120992472819
0806;2309;Ker Lann;weekend;0 days 19:33:00;0 days 21:33:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2315;Lande du Pont;weekend;0 days 19:30:00;0 days 21:30:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2316;Etangs;weekend;0 days 19:31:00;0 days 21:30:55;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:55;1.9986111111111111;0.5003474635163307
0806;2317;Coeur de Campus;weekend;0 days 19:32:00;0 days 21:31:37;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:37;1.993611111111111;0.5016023408109238
0806;2320;Croix Madame;weekend;0 days 19:34:00;0 days 21:34:23;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:23;2.006388888888889;0.4984078637685172
0806;2321;Gavrinis;weekend;0 days 19:36:00;0 days 21:36:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2331;Noë;weekend;0 days 19:38:00;0 days 21:38:24;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:24;2.006666666666667;0.4983388704318937
0806;2332;Epalet;weekend;0 days 19:39:00;0 days 21:39:16;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:16;2.0044444444444443;0.4988913525498892
0806;2334;Pasteur;weekend;0 days 19:41:00;0 days 21:41:25;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:25;2.0069444444444446;0.4982698961937716
0806;2335;Bobinais;weekend;0 days 19:42:00;0 days 21:42:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2336;Champ Niguel;weekend;0 days 19:43:00;0 days 21:42:39;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:39;1.9941666666666666;0.5014625992478061
0806;2337;Lavoisier;weekend;0 days 19:43:00;0 days 21:43:05;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:05;2.001388888888889;0.49965301873698814
0806;2353;Victor Hugo;weekend;0 days 19:41:00;0 days 21:40:35;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:35;1.9930555555555556;0.5017421602787456
0806;2359;Doublé;weekend;0 days 19:44:00;0 days 21:44:21;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:21;2.0058333333333334;0.49854590776900704
0806;2374;Châteliers;weekend;0 days 19:38:00;0 days 21:38:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2377;Corbières;weekend;0 days 19:35:00;0 days 21:35:11;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:11;2.0030555555555556;0.4992372763833033
0806;2401;Champ Devant;weekend;0 days 19:55:00;0 days 21:55:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2412;Betton Vallée;weekend;0 days 19:45:00;0 days 21:44:43;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:43;1.9952777777777777;0.5011833495753863
0806;2413;Enseigne Abbaye;weekend;0 days 19:46:00;0 days 21:46:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2418;Betton Mairie;weekend;0 days 19:50:00;0 days 21:50:23;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:23;2.006388888888889;0.4984078637685172
0806;2419;Trégor;weekend;0 days 19:52:00;0 days 21:51:41;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:41;1.9947222222222223;0.5013229355243002
0806;2420;Brocéliande;weekend;0 days 19:53:00;0 days 21:53:09;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:09;2.0025;0.4993757802746567
0806;2421;Omblais;weekend;0 days 19:54:00;0 days 21:53:53;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:53;1.9980555555555555;0.500486584179063
0806;2436;Betton Rue de Rennes;weekend;0 days 19:48:00;0 days 21:47:51;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:51;1.9975;0.5006257822277848
0806;2437;Betton Centre;weekend;0 days 19:50:00;0 days 21:50:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2511;Plessix Saucourt;weekend;0 days 19:04:00;0 days 21:04:06;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:06;2.0016666666666665;0.4995836802664447
0806;2512;Pont d'Avoine;weekend;0 days 19:06:00;0 days 21:05:51;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:51;1.9975;0.5006257822277848
0806;2513;Les Pins;weekend;0 days 19:07:00;0 days 21:07:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2514;Barberais;weekend;0 days 19:08:00;0 days 21:07:44;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:44;1.9955555555555555;0.5011135857461024
0806;2515;Genêts;weekend;0 days 19:09:00;0 days 21:09:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2516;Bouleaux;weekend;0 days 19:10:00;0 days 21:10:08;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:08;2.002222222222222;0.4994450610432853
0806;2517;L'Autre Lieu;weekend;0 days 19:11:00;0 days 21:10:58;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:58;1.9994444444444444;0.5001389274798556
0806;2519;Lycée Monod;weekend;0 days 19:13:00;0 days 21:13:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2605;Fosse Gauchère;weekend;0 days 19:36:00;0 days 21:36:02;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:02;2.0005555555555556;0.49986114968064427
0806;2612;Hallerais;weekend;0 days 19:30:00;0 days 21:30:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2613;Garenne;weekend;0 days 19:31:00;0 days 21:30:54;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:54;1.9983333333333333;0.5004170141784821
0806;2614;Val d'Orson;weekend;0 days 19:32:00;0 days 21:31:44;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:44;1.9955555555555555;0.5011135857461024
0806;2615;Bretonnière;weekend;0 days 19:33:00;0 days 21:33:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2616;Haute Abbaye;weekend;0 days 19:34:00;0 days 21:34:22;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:22;2.006111111111111;0.4984768762115757
0806;2618;Croix Rouge;weekend;0 days 19:37:00;0 days 21:37:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2632;Moulin;weekend;0 days 19:40:00;0 days 21:40:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2633;Maillardière;weekend;0 days 19:39:00;0 days 21:39:21;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:21;2.0058333333333334;0.49854590776900704
0806;2634;Vern Eglise;weekend;0 days 19:38:00;0 days 21:37:48;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:48;1.9966666666666666;0.5008347245409015
0806;2637;Solidor;weekend;0 days 19:35:00;0 days 21:35:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2715;Hil-Bintinais;weekend;0 days 19:25:00;0 days 21:25:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2716;Petit Beaulieu;weekend;0 days 19:28:00;0 days 21:27:52;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:52;1.9977777777777779;0.5005561735261401
0806;2717;Mail Lancé;weekend;0 days 19:29:00;0 days 21:29:15;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:15;2.004166666666667;0.49896049896049893
0806;2718;Croix Fleurie;weekend;0 days 19:31:00;0 days 21:31:18;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:18;2.005;0.49875311720698257
0806;2724;Bray;weekend;0 days 19:38:00;0 days 21:37:49;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:49;1.9969444444444444;0.500765057727083
0806;2730;Croix de Pierre;weekend;0 days 19:34:00;0 days 21:34:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2731;Centre;weekend;0 days 19:35:00;0 days 21:34:51;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:51;1.9975;0.5006257822277848
0806;2732;Pont;weekend;0 days 19:36:00;0 days 21:36:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2733;Deux Rives;weekend;0 days 19:37:00;0 days 21:36:51;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:51;1.9975;0.5006257822277848
0806;2773;Ise;weekend;0 days 19:37:00;0 days 21:37:14;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:14;2.003888888888889;0.4990296645411699
0806;2814;CHP Saint-Grégoire;weekend;0 days 19:31:00;0 days 21:30:45;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:45;1.9958333333333333;0.5010438413361169
0806;2816;La Plesse;weekend;0 days 19:29:00;0 days 21:29:23;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:23;2.006388888888889;0.4984078637685172
0806;2818;Haut Trait;weekend;0 days 19:32:00;0 days 21:31:48;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:48;1.9966666666666666;0.5008347245409015
0806;2819;Forge;weekend;0 days 19:33:00;0 days 21:33:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2822;Discalceat;weekend;0 days 19:34:00;0 days 21:33:57;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:57;1.9991666666666668;0.5002084201750729
0806;2824;Vivier Louis;weekend;0 days 19:36:00;0 days 21:35:43;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:43;1.9952777777777777;0.5011833495753863
0806;2825;Camus;weekend;0 days 19:37:00;0 days 21:36:38;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:38;1.9938888888888888;0.5015324602953469
0806;2830;Grand Quartier;weekend;0 days 19:16:00;0 days 21:16:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2834;Jean-Paul II;weekend;0 days 19:41:00;0 days 21:41:12;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:12;2.0033333333333334;0.49916805324459235
0806;2836;Uttenreuth;weekend;0 days 19:35:00;0 days 21:34:43;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:43;1.9952777777777777;0.5011833495753863
0806;2843;Nobel;weekend;0 days 19:39:00;0 days 21:38:45;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:45;1.9958333333333333;0.5010438413361169
0806;2844;Champ Daguet;weekend;0 days 19:40:00;0 days 21:40:00;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 02:00:00;2.0;0.5
0806;2846;Ricoquais;weekend;0 days 19:38:00;0 days 21:37:38;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0 days 01:59:38;1.9938888888888888;0.5015324602953469
