date;tranche_horaire;id_arret;nom_commune;id_ligne;sens;freq
2025-03-03;16:45:00;2089;Cesson-Sévigné;6;Aller;11.76471
2025-07-02;14:45:00;3021;Chantepie;13;Retour;1.17647
2025-06-27;19:30:00;2263;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-10-10;13:15:00;2284;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-10-03;07:15:00;2374;Bruz;59;Retour;8.23529
2025-01-06;08:30:00;4721;Laillé;80;Retour;1.17647
2024-10-28;07:15:00;2372;Bruz;59;Retour;2.35294
2025-05-28;17:00:00;2101;Cesson-Sévigné;64;Aller;2.35294
2024-11-28;13:45:00;3855;Mordelles;55;Retour;4.70588
2024-11-06;08:15:00;3903;Pont-Péan;72;Retour;4.70588
2025-04-28;08:30:00;2206;Saint-Jacques-de-la-Lande;7;Retour;2.35294
2025-03-21;19:45:00;2810;Saint-Grégoire;78;Aller;4.70588
2024-12-03;08:15:00;3953;Saint-Sulpice-la-Forêt;70;Aller;1.17647
2025-06-16;16:45:00;2065;Cesson-Sévigné;14;Aller;1.17647
2025-08-18;07:45:00;2817;Saint-Grégoire;1;Aller;2.35294
2024-10-22;07:45:00;3212;Orgères;74;Retour;3.52941
2025-07-29;14:15:00;3758;Vezin-le-Coquet;76;Retour;1.17647
2025-04-18;13:00:00;2315;Bruz;7;Aller;1.17647
2025-05-26;07:15:00;3858;Mordelles;55;Retour;1.17647
2025-03-21;16:45:00;2335;Bruz;59;Retour;1.17647
2025-03-04;08:30:00;2308;Bruz;7;Retour;1.17647
2025-08-13;18:00:00;2353;Bruz;59;Retour;1.17647
2025-01-24;17:15:00;4362;Saint-Erblon;61;Retour;1.17647
2025-02-24;08:00:00;4104;Corps-Nuds;73;Retour;1.17647
2025-05-02;06:15:00;4301;L'Hermitage;53;Retour;1.17647
2025-07-16;15:15:00;2706;Noyal-Châtillon-sur-Seiche;61;Retour;2.35294
2025-03-07;10:30:00;2856;Saint-Grégoire;32;Aller;1.17647
2024-09-09;14:30:00;2074;Cesson-Sévigné;34;Retour;1.17647
2025-08-30;10:00:00;3011;Chantepie;13;Aller;2.35294
2025-07-04;11:00:00;2137;Cesson-Sévigné;34;Aller;1.17647
2025-01-18;16:45:00;2140;Cesson-Sévigné;64;Retour;9.41176
2025-01-20;15:45:00;3112;Pacé;77;Retour;1.17647
2025-05-05;17:30:00;3853;Mordelles;55;Retour;4.70588
2025-04-12;13:30:00;3144;Pacé;77;Retour;2.35294
2025-06-27;12:30:00;4502;Gévezé;68;Aller;7.05882
2024-09-09;16:00:00;2102;Cesson-Sévigné;11;Aller;1.17647
2024-12-06;07:30:00;6004;Romillé;81;Retour;2.35294
2025-03-06;16:00:00;2860;Saint-Grégoire;52;Retour;3.52941
2025-06-05;09:45:00;2238;Saint-Jacques-de-la-Lande;13;Retour;5.88235
2025-07-06;12:45:00;5050;Cesson-Sévigné;1002;Indéterminé;22.22222
2024-11-24;14:00:00;4551;Saint-Armel;62;Retour;2.35294
2025-01-18;10:15:00;2548;Le Rheu;54;Retour;2.35294
2025-06-13;20:15:00;2011;Cesson-Sévigné;6;Aller;1.17647
2024-11-07;14:00:00;2857;Saint-Grégoire;78;Aller;3.52941
2024-09-22;21:45:00;2014;Cesson-Sévigné;6;Aller;1.17647
2025-04-30;15:45:00;2438;Betton;78;Aller;1.17647
2025-02-28;07:15:00;4019;Acigné;64;Aller;7.05882
2025-06-11;18:30:00;3853;Mordelles;76;Retour;1.17647
2025-08-10;09:45:00;2007;Cesson-Sévigné;6;Aller;1.17647
2025-02-19;13:00:00;3002;Chantepie;1;Retour;7.05882
2025-07-08;12:15:00;5050;Cesson-Sévigné;1002;Indéterminé;92.22223
2024-11-08;06:30:00;4267;La Chapelle-Thouarault;153;Retour;1.17647
2024-10-05;06:30:00;3032;Chantepie;1;Retour;1.17647
2024-11-07;19:30:00;4004;Acigné;64;Aller;1.17647
2025-07-25;13:00:00;2353;Bruz;7;Retour;2.35294
2025-05-07;08:00:00;2522;Le Rheu;55;Retour;7.05882
2025-02-04;12:15:00;2542;Le Rheu;76;Retour;2.35294
2024-09-17;20:15:00;2133;Cesson-Sévigné;70;Retour;3.52941
2025-01-20;08:00:00;3326;Thorigné-Fouillard;83;Aller;3.52941
2025-01-17;18:15:00;2291;Saint-Jacques-de-la-Lande;6;Aller;1.17647
2024-11-25;13:30:00;3024;Vern-sur-Seiche;62;Retour;2.35294
2025-05-14;11:15:00;2815;Saint-Grégoire;1;Aller;5.88235
2025-02-11;10:00:00;2214;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-10-05;09:45:00;2826;Saint-Grégoire;78;Retour;1.17647
2024-10-04;07:00:00;3605;Parthenay-de-Bretagne;65;Retour;1.17647
2024-09-19;14:45:00;2915;Chartres-de-Bretagne;91;Aller;1.17647
2025-03-23;12:15:00;3764;Vezin-le-Coquet;53;Aller;1.17647
2024-11-21;19:15:00;65501;Non identifiée;9999;Indéterminé;7.05882
2025-02-11;11:15:00;2619;Vern-sur-Seiche;73;Aller;4.70588
2025-03-08;20:00:00;3862;Mordelles;76;Aller;2.35294
2025-08-06;18:45:00;2803;Saint-Grégoire;14;Aller;1.17647
2025-01-30;08:15:00;2375;Bruz;7;Retour;2.35294
2025-01-29;16:45:00;2016;Cesson-Sévigné;14;Aller;1.17647
2025-07-21;15:30:00;2029;Cesson-Sévigné;6;Retour;2.35294
2024-09-27;12:15:00;2057;Cesson-Sévigné;67;Aller;1.17647
2025-01-22;10:15:00;4201;Chavagne;56;Retour;1.17647
2025-07-04;16:30:00;2021;Cesson-Sévigné;6;Retour;1.17647
2024-10-31;07:45:00;2816;Saint-Grégoire;1;Retour;1.17647
2024-10-23;14:00:00;2214;Saint-Jacques-de-la-Lande;6;Retour;7.05882
2024-11-30;09:15:00;2016;Cesson-Sévigné;67;Aller;5.88235
2024-09-13;19:45:00;3144;Pacé;77;Aller;2.35294
2024-10-03;13:15:00;2917;Chartres-de-Bretagne;72;Retour;9.41176
2024-09-02;18:00:00;3758;Vezin-le-Coquet;53;Retour;1.17647
2025-01-07;10:30:00;2617;Vern-sur-Seiche;62;Retour;1.17647
2024-11-24;18:00:00;2012;Cesson-Sévigné;6;Aller;2.35294
2025-02-26;13:15:00;3770;Vezin-le-Coquet;53;Retour;5.88235
2025-02-17;15:00:00;2607;Vern-sur-Seiche;62;Retour;1.17647
2025-03-25;08:00:00;2003;Cesson-Sévigné;34;Aller;1.17647
2024-10-22;12:30:00;4162;Brécé;67;Aller;4.70588
2024-11-28;10:00:00;3863;Mordelles;55;Aller;1.17647
2025-05-14;08:00:00;4004;Acigné;64;Aller;7.05882
2024-10-26;16:15:00;2305;Bruz;7;Aller;1.17647
2025-01-11;11:30:00;3260;Orgères;74;Retour;1.17647
2025-08-25;17:00:00;3315;Thorigné-Fouillard;50;Aller;4.70588
2025-02-09;14:30:00;2322;Bruz;7;Retour;2.35294
2024-12-24;07:15:00;2353;Bruz;7;Retour;1.17647
2024-12-12;08:00:00;3401;Nouvoitou;75;Aller;1.17647
2025-02-12;18:15:00;5064;Saint-Jacques-de-la-Lande;9000;Indéterminé;42.10526
2024-11-14;13:30:00;2009;Cesson-Sévigné;34;Retour;1.17647
2025-08-30;09:30:00;2323;Bruz;7;Aller;1.17647
2025-07-21;07:15:00;2138;Cesson-Sévigné;50;Retour;16.47059
2025-01-20;07:30:00;2273;Saint-Jacques-de-la-Lande;13;Aller;2.35294
2025-04-03;08:15:00;2307;Bruz;47;Retour;2.35294
2024-12-14;16:30:00;2245;Saint-Jacques-de-la-Lande;7;Aller;1.17647
2024-09-09;17:00:00;2461;Betton;178;Retour;1.17647
2025-07-05;10:00:00;65501;Non identifiée;9999;Indéterminé;369.41176
2024-11-18;10:15:00;2542;Le Rheu;76;Retour;1.17647
2024-09-02;09:30:00;3310;Thorigné-Fouillard;50;Retour;1.17647
2024-10-08;17:30:00;4672;Cintré;54;Retour;2.35294
2025-01-06;11:30:00;2016;Cesson-Sévigné;6;Aller;2.35294
2024-10-29;19:30:00;3037;Chantepie;1;Retour;3.52941
2025-03-10;15:00:00;2322;Bruz;7;Retour;2.35294
2024-11-04;10:00:00;3751;Vezin-le-Coquet;11;Retour;3.52941
2025-01-29;07:45:00;3805;Bourgbarré;74;Retour;1.17647
2025-02-19;14:00:00;2017;Cesson-Sévigné;6;Aller;1.17647
2025-08-03;17:30:00;2007;Cesson-Sévigné;6;Aller;5.88235
2025-07-15;08:30:00;2603;Vern-sur-Seiche;73;Retour;1.17647
2025-08-27;06:45:00;2138;Cesson-Sévigné;50;Retour;5.88235
2025-05-19;09:15:00;2202;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-09-23;11:45:00;2085;Cesson-Sévigné;67;Aller;1.17647
2024-10-15;16:45:00;2546;Le Rheu;54;Retour;5.88235
2024-10-06;22:15:00;2353;Bruz;7;Retour;2.35294
2024-10-26;19:30:00;3770;Vezin-le-Coquet;53;Retour;1.17647
2025-04-11;07:00:00;2065;Cesson-Sévigné;34;Retour;1.17647
2025-07-09;06:30:00;2804;Saint-Grégoire;1;Aller;1.17647
2025-03-25;10:00:00;2629;Vern-sur-Seiche;62;Retour;1.17647
2025-01-21;07:45:00;3715;Saint-Gilles;52;Retour;1.17647
2024-11-29;07:00:00;3134;Pacé;52;Retour;1.17647
2025-05-10;07:15:00;4502;Gévezé;68;Aller;3.52941
2025-07-09;06:15:00;2335;Bruz;59;Retour;3.52941
2025-04-09;11:30:00;2023;Cesson-Sévigné;6;Retour;1.17647
2024-09-05;21:00:00;2089;Cesson-Sévigné;6;Aller;1.17647
2024-09-17;13:15:00;2864;Saint-Grégoire;12;Aller;1.17647
2025-06-16;16:30:00;2017;Cesson-Sévigné;67;Aller;1.17647
2025-07-04;23:30:00;2214;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-04-23;10:30:00;2456;Betton;78;Aller;2.35294
2024-12-10;12:45:00;2061;Cesson-Sévigné;11;Aller;1.17647
2024-11-13;17:30:00;2165;Cesson-Sévigné;11;Aller;2.35294
2025-02-13;14:30:00;2437;Betton;78;Aller;1.17647
2025-02-19;20:15:00;2015;Cesson-Sévigné;6;Aller;5.88235
2024-12-20;09:30:00;3009;Chantepie;1;Aller;1.17647
2025-07-17;20:00:00;2218;Saint-Jacques-de-la-Lande;5;Aller;1.17647
2024-12-04;17:45:00;4380;Saint-Erblon;74;Retour;3.52941
2024-12-19;17:45:00;4301;L'Hermitage;53;Retour;2.35294
2025-08-24;16:45:00;2281;Saint-Jacques-de-la-Lande;7;Aller;7.05882
2025-06-25;16:45:00;2140;Cesson-Sévigné;164;Retour;2.14118
2025-07-04;09:30:00;2606;Vern-sur-Seiche;62;Retour;2.35294
2025-01-29;16:00:00;3751;Vezin-le-Coquet;11;Retour;1.17647
2025-03-17;18:15:00;4303;L'Hermitage;53;Retour;4.70588
2025-04-15;07:00:00;3709;Saint-Gilles;52;Retour;1.17647
2025-03-30;20:15:00;2245;Saint-Jacques-de-la-Lande;7;Aller;3.52941
2025-02-26;15:30:00;2223;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-01-08;19:00:00;2361;Bruz;7;Retour;1.17647
2025-04-19;11:00:00;3804;Bourgbarré;74;Retour;2.35294
2025-03-19;13:30:00;4671;Cintré;54;Retour;2.35294
2025-01-20;21:45:00;2815;Saint-Grégoire;1;Aller;1.17647
2024-09-06;10:45:00;2131;Cesson-Sévigné;2;Aller;1.17647
2025-03-13;20:30:00;2017;Cesson-Sévigné;6;Aller;1.17647
2024-12-28;13:15:00;4507;Gévezé;68;Aller;1.17647
2024-10-18;13:00:00;3028;Chantepie;34;Retour;2.35294
2025-03-21;15:00:00;2029;Cesson-Sévigné;6;Retour;2.35294
2024-11-21;08:30:00;2913;Chartres-de-Bretagne;72;Retour;5.88235
2025-05-26;09:30:00;4210;Chavagne;56;Retour;3.52941
2024-09-17;13:30:00;2701;Noyal-Châtillon-sur-Seiche;7;Aller;1.17647
2025-06-09;13:15:00;2411;Betton;51;Aller;1.17647
2025-06-16;10:15:00;2278;Saint-Jacques-de-la-Lande;13;Aller;2.35294
2024-11-22;16:45:00;3708;Saint-Gilles;52;Retour;2.35294
2024-11-12;16:45:00;2919;Chartres-de-Bretagne;72;Aller;1.17647
2025-03-25;18:30:00;2274;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2024-10-18;12:15:00;4502;Gévezé;68;Aller;5.88235
2025-05-31;07:30:00;3709;Saint-Gilles;52;Retour;1.17647
2024-11-23;10:15:00;2058;Cesson-Sévigné;67;Aller;1.17647
2025-07-04;16:00:00;3752;Vezin-le-Coquet;55;Retour;1.17647
2025-03-25;08:15:00;2734;Noyal-Châtillon-sur-Seiche;161;Retour;7.05882
2025-05-02;14:45:00;2774;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-01-10;08:15:00;4053;La Chapelle-des-Fougeretz;52;Aller;1.17647
2024-11-01;15:45:00;3914;Pont-Péan;72;Aller;2.35294
2025-07-30;11:30:00;4204;Chavagne;56;Retour;4.70588
2025-03-06;09:00:00;2323;Bruz;7;Aller;1.17647
2025-02-25;16:15:00;2017;Cesson-Sévigné;6;Aller;1.17647
2025-03-21;06:45:00;2521;Le Rheu;55;Retour;3.52941
2024-11-30;09:15:00;3602;Parthenay-de-Bretagne;65;Retour;1.17647
2025-04-05;15:45:00;2257;Saint-Jacques-de-la-Lande;5;Retour;4.70588
2025-05-31;09:00:00;2219;Saint-Jacques-de-la-Lande;5;Aller;1.17647
2024-12-06;10:30:00;3756;Vezin-le-Coquet;76;Retour;1.17647
2025-03-20;17:45:00;4201;Chavagne;56;Retour;1.17647
2025-06-18;12:15:00;2942;Chartres-de-Bretagne;72;Aller;15.29412
2024-09-26;07:15:00;3604;Parthenay-de-Bretagne;65;Retour;5.88235
2024-11-27;18:45:00;3144;Pacé;77;Aller;3.52941
2025-05-26;18:15:00;2061;Cesson-Sévigné;34;Retour;1.17647
2024-11-04;17:15:00;2774;Noyal-Châtillon-sur-Seiche;61;Retour;2.35294
2025-07-19;17:30:00;3315;Thorigné-Fouillard;50;Aller;1.17647
2025-01-22;11:45:00;3606;Parthenay-de-Bretagne;65;Retour;1.17647
2025-04-03;10:00:00;2002;Cesson-Sévigné;64;Retour;2.35294
2024-10-16;13:30:00;3007;Chantepie;1;Retour;4.70588
2025-07-18;14:30:00;2406;Betton;51;Aller;3.52941
2025-01-06;12:45:00;2206;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2024-12-23;09:15:00;3037;Chantepie;1;Retour;1.17647
2025-04-09;18:15:00;2815;Saint-Grégoire;14;Retour;2.35294
2024-11-06;14:30:00;2202;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2024-10-04;08:45:00;2281;Saint-Jacques-de-la-Lande;7;Aller;24.70588
2025-07-01;08:45:00;2214;Saint-Jacques-de-la-Lande;6;Retour;9.41176
2025-03-24;08:00:00;2136;Cesson-Sévigné;34;Retour;1.17647
2025-06-28;14:45:00;2506;Le Rheu;54;Retour;2.35294
2025-08-21;20:00:00;2204;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-05-05;17:00:00;2816;Saint-Grégoire;1;Retour;5.88235
2025-02-05;08:30:00;3217;Orgères;74;Aller;2.35294
2025-01-28;17:15:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;54.44445
2025-06-10;13:00:00;2826;Saint-Grégoire;14;Retour;1.17647
2025-06-13;17:45:00;2944;Chartres-de-Bretagne;72;Retour;1.17647
2025-03-26;09:15:00;4006;Acigné;64;Aller;1.17647
2025-05-05;09:00:00;2278;Saint-Jacques-de-la-Lande;6;Aller;9.41176
2025-04-29;16:15:00;2815;Saint-Grégoire;12;Aller;1.17647
2025-02-05;09:00:00;3902;Pont-Péan;72;Retour;1.17647
2024-12-04;08:45:00;2403;Betton;83;Retour;4.70588
2025-06-20;14:15:00;2012;Cesson-Sévigné;6;Aller;1.17647
2025-03-22;17:30:00;2011;Cesson-Sévigné;6;Aller;1.17647
2024-09-19;18:45:00;3508;Montgermont;52;Retour;1.17647
2025-04-10;17:45:00;3107;Pacé;65;Retour;1.17647
2025-06-26;16:00:00;4078;La Chapelle-des-Fougeretz;68;Aller;5.88235
2025-03-24;14:30:00;2607;Vern-sur-Seiche;62;Retour;3.52941
2025-06-14;10:45:00;2361;Bruz;7;Retour;7.05882
2025-02-25;18:30:00;2046;Cesson-Sévigné;64;Retour;10.58824
2024-11-29;08:30:00;2437;Betton;83;Aller;1.17647
2025-04-07;07:30:00;2706;Noyal-Châtillon-sur-Seiche;61;Retour;3.52941
2024-09-10;11:00:00;4507;Gévezé;68;Aller;1.17647
2025-01-18;12:30:00;2039;Cesson-Sévigné;6;Aller;1.17647
2025-07-03;09:45:00;3250;Orgères;74;Retour;1.17647
2024-09-04;14:00:00;2607;Vern-sur-Seiche;62;Retour;1.17647
2024-12-13;12:30:00;2202;Saint-Jacques-de-la-Lande;13;Retour;3.52941
2024-12-23;14:15:00;2842;Saint-Grégoire;1;Aller;1.17647
2024-11-04;18:15:00;5064;Saint-Jacques-de-la-Lande;9000;Indéterminé;38.94737
2024-12-27;07:45:00;2917;Chartres-de-Bretagne;91;Aller;2.35294
2024-10-16;18:15:00;2281;Saint-Jacques-de-la-Lande;47;Aller;1.17647
2025-07-24;09:15:00;2242;Saint-Jacques-de-la-Lande;13;Aller;1.17647
2024-09-12;08:45:00;2008;Cesson-Sévigné;34;Retour;1.17647
2025-07-07;17:45:00;2277;Saint-Jacques-de-la-Lande;6;Retour;5.88235
2024-10-19;18:15:00;9999;Non identifiée;50;Retour;1.17647
2025-06-27;21:00:00;2720;Noyal-Châtillon-sur-Seiche;61;Aller;1.17647
2024-12-23;07:00:00;2065;Cesson-Sévigné;67;Retour;1.17647
2024-12-29;16:15:00;2509;Le Rheu;55;Retour;8.23529
2025-07-24;15:15:00;3705;Saint-Gilles;52;Retour;4.70588
2024-10-12;18:00:00;2713;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-03-03;08:00:00;2029;Cesson-Sévigné;34;Aller;1.17647
2024-10-30;19:45:00;2033;Cesson-Sévigné;11;Aller;2.35294
2024-10-11;12:00:00;5064;Saint-Jacques-de-la-Lande;1002;Indéterminé;120.00001
2025-03-31;10:30:00;2619;Vern-sur-Seiche;75;Retour;1.17647
2025-03-18;09:15:00;3102;Pacé;52;Retour;1.17647
2024-09-16;10:30:00;2902;Chartres-de-Bretagne;59;Aller;1.17647
2025-04-18;15:45:00;2506;Le Rheu;54;Retour;2.35294
2025-03-06;12:00:00;3905;Pont-Péan;79;Retour;3.52941
2024-11-25;09:15:00;2901;Chartres-de-Bretagne;59;Retour;2.35294
2025-01-30;16:15:00;3110;Pacé;77;Retour;2.35294
2024-12-23;08:00:00;3027;Chantepie;1;Retour;2.35294
2025-02-15;18:30:00;3104;Pacé;52;Retour;2.35294
2025-04-30;06:45:00;5050;Cesson-Sévigné;1002;Indéterminé;22.22222
2024-09-18;08:00:00;4105;Corps-Nuds;73;Retour;3.52941
2025-02-05;06:45:00;2944;Chartres-de-Bretagne;72;Retour;2.35294
2025-05-22;11:30:00;3804;Bourgbarré;74;Retour;1.17647
2025-08-29;12:00:00;2372;Bruz;59;Retour;3.52941
2024-12-22;11:15:00;2016;Cesson-Sévigné;6;Aller;13.55294
2025-05-03;13:30:00;2914;Chartres-de-Bretagne;72;Retour;3.52941
2024-10-31;17:15:00;2842;Saint-Grégoire;1;Aller;3.52941
2025-08-27;19:00:00;2814;Saint-Grégoire;78;Retour;2.35294
2025-04-29;15:45:00;4055;La Chapelle-des-Fougeretz;52;Aller;2.35294
2025-05-09;18:00:00;2377;Bruz;7;Aller;1.17647
2025-02-20;07:15:00;2461;Betton;78;Aller;1.17647
2024-12-19;16:30:00;2328;Bruz;59;Aller;1.17647
2025-05-21;09:15:00;2022;Cesson-Sévigné;6;Retour;1.17647
2025-05-17;08:30:00;2816;Saint-Grégoire;78;Retour;2.35294
2025-06-07;07:00:00;2847;Saint-Grégoire;32;Aller;1.17647
2025-03-11;07:30:00;2007;Cesson-Sévigné;6;Aller;4.70588
2024-10-19;19:30:00;2237;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-06-11;06:45:00;3857;Mordelles;55;Retour;1.17647
2025-04-09;15:45:00;3717;Saint-Gilles;52;Retour;4.70588
2024-12-09;10:30:00;3006;Chantepie;1;Retour;8.23529
2025-06-07;18:15:00;4001;Acigné;64;Aller;1.17647
2025-08-23;10:30:00;2711;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-01-03;12:00:00;2331;Bruz;59;Retour;1.17647
2025-05-24;14:45:00;3305;Thorigné-Fouillard;50;Aller;2.35294
2024-10-23;16:00:00;2323;Bruz;7;Aller;1.17647
2025-08-20;17:45:00;2341;Bruz;59;Aller;1.17647
2025-08-02;18:30:00;2919;Chartres-de-Bretagne;72;Aller;1.17647
2025-01-08;08:45:00;2263;Saint-Jacques-de-la-Lande;6;Retour;12.94118
2024-10-25;01:30:00;5050;Cesson-Sévigné;1002;Indéterminé;0.0
2024-11-08;12:45:00;4202;Chavagne;56;Retour;1.17647
2025-03-03;13:15:00;4055;La Chapelle-des-Fougeretz;52;Aller;5.88235
2025-04-10;07:15:00;3955;Saint-Sulpice-la-Forêt;70;Aller;1.17647
2025-07-22;17:45:00;2629;Vern-sur-Seiche;62;Retour;2.35294
2024-10-24;08:45:00;3757;Vezin-le-Coquet;153;Retour;5.88235
2024-11-12;18:00:00;2003;Cesson-Sévigné;34;Aller;1.17647
2025-06-13;17:45:00;2301;Bruz;59;Retour;2.35294
2024-09-28;11:15:00;3258;Orgères;74;Retour;3.74118
2024-11-02;11:15:00;2008;Cesson-Sévigné;6;Aller;1.17647
2025-02-26;16:00:00;3119;Pacé;52;Retour;1.17647
2025-01-15;16:00:00;2002;Cesson-Sévigné;164;Retour;1.17647
2024-12-06;19:00:00;3111;Pacé;77;Retour;1.17647
2025-02-10;07:15:00;3801;Bourgbarré;161;Retour;2.35294
2025-08-16;20:15:00;2007;Cesson-Sévigné;6;Aller;1.17647
2025-04-13;19:45:00;5050;Cesson-Sévigné;9000;Indéterminé;3.15789
2024-09-11;18:30:00;3763;Vezin-le-Coquet;153;Aller;1.17647
2024-11-14;08:30:00;2214;Saint-Jacques-de-la-Lande;6;Retour;10.58824
2024-11-22;16:45:00;2864;Saint-Grégoire;14;Retour;1.17647
2024-11-18;10:00:00;3853;Mordelles;76;Retour;3.52941
2024-09-12;12:15:00;2353;Bruz;7;Retour;2.35294
2025-06-09;11:30:00;2204;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-02-25;08:15:00;3322;Thorigné-Fouillard;50;Aller;5.88235
2025-07-17;11:15:00;4056;La Chapelle-des-Fougeretz;52;Aller;2.35294
2025-04-01;08:45:00;2815;Saint-Grégoire;12;Aller;1.17647
2024-10-25;08:30:00;2026;Cesson-Sévigné;6;Retour;3.52941
2025-04-30;07:00:00;3504;Montgermont;52;Aller;1.17647
2024-10-28;19:45:00;2102;Cesson-Sévigné;11;Aller;3.52941
2024-11-05;07:30:00;4358;Saint-Erblon;61;Retour;2.35294
2025-01-08;17:30:00;2143;Cesson-Sévigné;14;Aller;2.35294
2025-02-19;08:00:00;2301;Bruz;59;Retour;2.35294
2025-04-12;00:15:00;5051;Cesson-Sévigné;1002;Indéterminé;2.22222
2024-12-31;14:45:00;4267;La Chapelle-Thouarault;53;Retour;1.17647
2024-09-02;14:45:00;2539;Le Rheu;76;Aller;1.17647
2024-09-06;21:00:00;2801;Saint-Grégoire;4;Aller;1.17647
2025-07-21;07:45:00;3168;Pacé;77;Retour;3.52941
2025-01-02;14:30:00;3211;Orgères;74;Retour;4.70588
2025-03-04;18:15:00;2218;Saint-Jacques-de-la-Lande;5;Aller;4.70588
2025-03-29;11:00:00;2131;Cesson-Sévigné;2;Aller;2.35294
2024-12-10;07:45:00;2821;Saint-Grégoire;78;Retour;1.17647
2024-12-02;20:30:00;4452;Clayes;81;Retour;1.17647
2024-10-18;16:30:00;2844;Saint-Grégoire;1;Aller;3.52941
2024-10-14;07:30:00;3024;Vern-sur-Seiche;62;Retour;10.58824
2025-07-29;12:30:00;2601;Vern-sur-Seiche;62;Retour;1.17647
2024-09-07;09:15:00;2202;Saint-Jacques-de-la-Lande;6;Retour;8.23529
2025-02-28;18:00:00;2406;Betton;83;Retour;1.17647
2024-10-01;19:00:00;2602;Vern-sur-Seiche;62;Retour;2.35294
2025-07-16;06:15:00;2223;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-04-15;10:00:00;2007;Cesson-Sévigné;6;Aller;2.35294
2025-03-19;08:00:00;3717;Saint-Gilles;152;Retour;3.52941
2025-04-16;13:45:00;2410;Betton;51;Aller;2.35294
2024-11-29;14:15:00;2915;Chartres-de-Bretagne;72;Retour;2.35294
2025-05-22;19:30:00;2062;Cesson-Sévigné;34;Retour;1.17647
2025-06-10;08:15:00;2245;Saint-Jacques-de-la-Lande;7;Aller;1.17647
2025-06-16;17:15:00;2348;Bruz;59;Aller;1.17647
2025-06-04;13:30:00;3757;Vezin-le-Coquet;53;Retour;1.17647
2024-10-19;16:15:00;2856;Saint-Grégoire;78;Retour;1.17647
2025-06-03;10:00:00;3211;Orgères;74;Retour;3.52941
2024-10-09;16:15:00;4078;La Chapelle-des-Fougeretz;68;Aller;1.17647
2024-09-27;15:00:00;2404;Betton;51;Aller;2.35294
2024-11-08;08:45:00;2801;Saint-Grégoire;4;Retour;3.52941
2025-05-23;17:30:00;3763;Vezin-le-Coquet;53;Aller;2.35294
2025-01-09;19:30:00;2506;Le Rheu;54;Retour;1.17647
2024-09-11;08:15:00;2813;Saint-Grégoire;1;Aller;5.88235
2024-12-20;11:15:00;2303;Bruz;7;Retour;1.17647
2025-02-03;19:15:00;2816;Saint-Grégoire;1;Retour;2.35294
2025-07-30;15:30:00;2907;Chartres-de-Bretagne;72;Aller;1.17647
2025-03-06;18:30:00;2165;Cesson-Sévigné;11;Aller;3.52941
2024-10-11;13:00:00;3038;Chantepie;34;Aller;1.17647
2024-12-05;16:15:00;3119;Pacé;52;Retour;4.70588
2025-04-26;20:30:00;4460;Clayes;81;Retour;1.17647
2025-03-11;13:15:00;3135;Pacé;52;Aller;2.35294
2024-09-14;17:45:00;2214;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-07-27;21:30:00;2138;Cesson-Sévigné;50;Retour;5.88235
2025-05-28;14:45:00;2344;Bruz;7;Retour;2.35294
2024-11-25;07:30:00;4803;Bécherel;82;Retour;2.35294
2024-09-25;06:30:00;2928;Chartres-de-Bretagne;72;Retour;1.17647
2025-08-12;17:00:00;3134;Pacé;52;Retour;5.88235
2025-01-14;09:15:00;3027;Chantepie;1;Retour;10.58824
2025-06-24;20:15:00;2033;Cesson-Sévigné;11;Aller;2.35294
2025-05-19;08:30:00;2136;Cesson-Sévigné;34;Retour;2.35294
2025-05-13;17:00:00;2606;Vern-sur-Seiche;62;Retour;1.17647
2025-04-29;07:30:00;2278;Saint-Jacques-de-la-Lande;13;Aller;2.35294
2025-06-15;14:45:00;3108;Pacé;77;Retour;3.52941
2024-12-12;14:00:00;3751;Vezin-le-Coquet;11;Retour;2.35294
2024-12-13;12:30:00;2060;Cesson-Sévigné;67;Aller;4.70588
2025-01-16;16:45:00;2407;Betton;51;Aller;2.35294
2025-06-24;14:30:00;4551;Saint-Armel;73;Retour;3.52941
2024-11-14;06:45:00;2257;Saint-Jacques-de-la-Lande;5;Retour;2.35294
2024-11-30;15:45:00;2010;Cesson-Sévigné;6;Aller;1.17647
2025-02-13;09:45:00;2826;Saint-Grégoire;78;Retour;1.17647
