route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6-0007,prog-00000000015,00000037701,Bruz Lavoisier via Parc Expo,,0,07-3.4349369,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414222,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414222,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,gen-4a1c0e4b2e,00000018553,Bruz,,0,07-31.4411763,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018554,Bruz,,0,07-31.4410787,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018555,Bruz,,0,07-31.4411111,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018556,Bruz,,0,07-31.4411432,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018557,Bruz,,0,07-31.4412076,0007-A-2281-2361,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415049,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,gen-480d4b2c2e,00000018189,Bruz,,0,07-4.4412524,0007-A-2281-2361,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414927,Bruz,,0,0704,0007-A-2281-2361,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414927,Bruz,,0,0704,0007-A-2281-2361,1,0
6-0007,gen-4a1c0e4b2e,00000018503,Bruz,,0,07-40.4411560,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018504,Bruz,,0,07-40.4410584,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018505,Bruz,,0,07-40.4410908,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018506,Bruz,,0,07-40.4411231,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018507,Bruz,,0,07-40.4411877,0007-A-2281-2361,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415039,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,gen-480d4b2c2e,00000018194,Bruz,,0,07-1.4412523,0007-A-2281-2361,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414932,Bruz,,0,0701,0007-A-2281-2361,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414932,Bruz,,0,0701,0007-A-2281-2361,1,0
6-0007,gen-1f5933422d,00000016143,Bruz Lavoisier via Parc Expo,,0,07-2.4419288,0007-A-2281-2337-2243,1,0
6-0007,prog-00000000015,00000037702,Bruz Lavoisier via Parc Expo,,0,07-2.4349368,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414223,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414223,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,gen-4a1c0e4b2e,00000018498,Bruz,,0,07-3.4411552,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018499,Bruz,,0,07-3.4410576,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018500,Bruz,,0,07-3.4410900,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018501,Bruz,,0,07-3.4411224,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018502,Bruz,,0,07-3.4411871,0007-A-2281-2361,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415038,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,gen-480d4b2c2e,00000018190,Bruz,,0,07-3.4412526,0007-A-2281-2361,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414928,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414928,Bruz,,0,0703,0007-A-2281-2361,1,0
6-0007,gen-4a1c0e4b2e,00000018493,Bruz,,0,07-37.4411578,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018494,Bruz,,0,07-37.4410602,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018495,Bruz,,0,07-37.4410926,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018496,Bruz,,0,07-37.4411249,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018497,Bruz,,0,07-37.4411893,0007-A-2281-2361,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415037,Bruz,,0,0737,0007-A-2281-2361,1,0
6-0007,gen-1f5933422d,00000016144,Bruz Lavoisier via Parc Expo,,0,07-1.4419287,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000018191,Bruz,,0,07-2.4412522,0007-A-2281-2361,1,0
6-0007,prog-00000000015,00000037703,Bruz Lavoisier via Parc Expo,,0,07-1.4349367,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414224,Bruz,,0,0701,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414929,Bruz,,0,0702,0007-A-2281-2361,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414224,Bruz,,0,0701,0007-A-2281-2337-2243,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414929,Bruz,,0,0702,0007-A-2281-2361,1,0
6-0007,gen-4a1c0e4b2e,00000018583,Bruz,,0,07-31.4411763,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018584,Bruz,,0,07-31.4410787,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018585,Bruz,,0,07-31.4411111,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018586,Bruz,,0,07-31.4411432,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018587,Bruz,,0,07-31.4412076,0007-A-2281-2361,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415055,Bruz,,0,0731,0007-A-2281-2361,1,0
6-0007,gen-480d4b2c2e,00000018192,Bruz,,0,07-4.4412524,0007-A-2281-2361,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414930,Bruz,,0,0704,0007-A-2281-2361,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414930,Bruz,,0,0704,0007-A-2281-2361,1,0
6-0007,gen-1f5933422d,00000016145,Bruz Lavoisier via Parc Expo,,0,07-3.4419289,0007-A-2281-2337-2243,1,0
6-0007,gen-4a1c0e4b2e,00000018868,Bruz,,0,07-40.4411560,0007-A-2281-2361,1,0
6-0007,gen-695138544b,00000018869,Bruz,,0,07-40.4410584,0007-A-2281-2361,1,0
6-0007,gen-2840647534,00000018870,Bruz,,0,07-40.4410908,0007-A-2281-2361,1,0
6-0007,gen-480a4f3417,00000018871,Bruz,,0,07-40.4411231,0007-A-2281-2361,1,0
6-0007,gen-567e7c5e15,00000018872,Bruz,,0,07-40.4411877,0007-A-2281-2361,1,0
6-0007,prog-00000000015,00000037704,Bruz Lavoisier via Parc Expo,,0,07-3.4349369,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414225,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414225,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_MARDI,12_MARDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415112,Bruz,,0,0740,0007-A-2281-2361,1,0
6-0007,gen-480d4b2c2e,00000016195,Bruz,,0,07-1.4412523,0007-A-2281-2361,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414341,Bruz,,0,0701,0007-A-2281-2361,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414341,Bruz,,0,0701,0007-A-2281-2361,1,0
6-0007,gen-4a1c0e4b2e,00000018863,Bruz Lavoisier,,0,07-3.4411552,0007-A-2281-2337,1,0
6-0007,gen-695138544b,00000018864,Bruz Lavoisier,,0,07-3.4410576,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018865,Bruz Lavoisier,,0,07-3.4410900,0007-A-2281-2337,1,0
6-0007,gen-480a4f3417,00000018866,Bruz Lavoisier,,0,07-3.4411224,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018867,Bruz Lavoisier,,0,07-3.4411871,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16415111,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,gen-1f5933422d,00000016163,Bruz Lavoisier via Parc Expo,,0,07-2.4419288,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000018193,Bruz Lavoisier,,0,07-3.4412526,0007-A-2281-2337,1,0
6-0007,prog-00000000015,00000037722,Bruz Lavoisier via Parc Expo,,0,07-2.4349368,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414249,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414931,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414249,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414931,Bruz,,0,0703,0007-A-2281-2337,1,0
6-0007,gen-480d4b2c2e,00000016178,Bruz Lavoisier,,0,07-52.4419209,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018287,Bruz Lavoisier,,0,07-52.4417840,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018288,Bruz Lavoisier,,0,07-52.4416135,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018289,Bruz Lavoisier,,0,07-52.4419388,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018290,Bruz Lavoisier,,0,07-52.4416650,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018291,Bruz Lavoisier,,0,07-52.4417038,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018292,Bruz Lavoisier,,0,07-52.4419774,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018293,Bruz Lavoisier,,0,07-52.4418264,0007-A-2281-2337,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414314,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414314,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414970,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,gen-1f5933422d,00000016172,Bruz Lavoisier via Parc Expo,,0,07-1.4419287,0007-A-2281-2337-2243,1,0
6-0007,prog-00000000015,00000037731,Bruz Lavoisier via Parc Expo,,0,07-1.4349367,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414260,Bruz,,0,0701,0007-A-2281-2337-2243,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414260,Bruz,,0,0701,0007-A-2281-2337-2243,1,0
6-0007,gen-1f5933422d,00000016167,Bruz Lavoisier via Parc Expo,,0,07-3.4419289,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000016179,Bruz Lavoisier,,0,07-51.4419210,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018231,Bruz Lavoisier,,0,07-51.4417474,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018232,Bruz Lavoisier,,0,07-51.4416143,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018233,Bruz Lavoisier,,0,07-51.4419396,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018234,Bruz Lavoisier,,0,07-51.4416653,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018235,Bruz Lavoisier,,0,07-51.4417056,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018236,Bruz Lavoisier,,0,07-51.4419792,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018237,Bruz Lavoisier,,0,07-51.4418265,0007-A-2281-2337,1,0
6-0007,prog-00000000015,00000037726,Bruz Lavoisier via Parc Expo,,0,07-3.4349369,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414255,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414315,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414255,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414315,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414962,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,gen-1f5933422d,00000016169,Bruz Lavoisier via Parc Expo,,0,07-2.4419288,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000016180,Bruz Lavoisier,,0,07-52.4419209,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018238,Bruz Lavoisier,,0,07-52.4417840,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018239,Bruz Lavoisier,,0,07-52.4416135,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018240,Bruz Lavoisier,,0,07-52.4419388,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018241,Bruz Lavoisier,,0,07-52.4416650,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018242,Bruz Lavoisier,,0,07-52.4417038,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018243,Bruz Lavoisier,,0,07-52.4419774,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018244,Bruz Lavoisier,,0,07-52.4418264,0007-A-2281-2337,1,0
6-0007,prog-00000000015,00000037728,Bruz Lavoisier via Parc Expo,,0,07-2.4349368,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414257,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414316,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414257,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414316,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414963,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,gen-480d4b2c2e,00000016181,Bruz Lavoisier,,0,07-51.4419210,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018245,Bruz Lavoisier,,0,07-51.4417474,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018246,Bruz Lavoisier,,0,07-51.4416143,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018247,Bruz Lavoisier,,0,07-51.4419396,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018248,Bruz Lavoisier,,0,07-51.4416653,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018249,Bruz Lavoisier,,0,07-51.4417056,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018250,Bruz Lavoisier,,0,07-51.4419792,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018251,Bruz Lavoisier,,0,07-51.4418265,0007-A-2281-2337,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414317,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414317,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414964,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,gen-1f5933422d,00000016173,Bruz Lavoisier via Parc Expo,,0,07-3.4419289,0007-A-2281-2337-2243,1,0
6-0007,prog-00000000015,00000037732,Bruz Lavoisier via Parc Expo,,0,07-3.4349369,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414261,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414261,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,gen-1f5933422d,00000016170,Bruz Lavoisier via Parc Expo,,0,07-2.4419288,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000016182,Bruz Lavoisier,,0,07-52.4419209,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018252,Bruz Lavoisier,,0,07-52.4417840,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018253,Bruz Lavoisier,,0,07-52.4416135,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018254,Bruz Lavoisier,,0,07-52.4419388,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018255,Bruz Lavoisier,,0,07-52.4416650,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018256,Bruz Lavoisier,,0,07-52.4417038,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018257,Bruz Lavoisier,,0,07-52.4419774,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018258,Bruz Lavoisier,,0,07-52.4418264,0007-A-2281-2337,1,0
6-0007,prog-00000000015,00000037729,Bruz Lavoisier via Parc Expo,,0,07-2.4349368,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414258,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414318,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414258,Bruz,,0,0702,0007-A-2281-2337-2243,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414318,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414965,Bruz,,0,0752,0007-A-2281-2337,1,0
6-0007,gen-1f5933422d,00000016175,Bruz Lavoisier via Parc Expo,,0,07-3.4419289,0007-A-2281-2337-2243,1,0
6-0007,gen-480d4b2c2e,00000016183,Bruz Lavoisier,,0,07-51.4419210,0007-A-2281-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018259,Bruz Lavoisier,,0,07-51.4417474,0007-A-2281-2337,1,0
6-0007,gen-6d0d067280,00000018260,Bruz Lavoisier,,0,07-51.4416143,0007-A-2281-2337,1,0
6-0007,prog-00000000021,00000018261,Bruz Lavoisier,,0,07-51.4419396,0007-A-2281-2337,1,0
6-0007,gen-2840647534,00000018262,Bruz Lavoisier,,0,07-51.4416653,0007-A-2281-2337,1,0
6-0007,gen-1b7619186a,00000018263,Bruz Lavoisier,,0,07-51.4417056,0007-A-2281-2337,1,0
6-0007,prog-00000000027,00000018264,Bruz Lavoisier,,0,07-51.4419792,0007-A-2281-2337,1,0
6-0007,gen-567e7c5e15,00000018265,Bruz Lavoisier,,0,07-51.4418265,0007-A-2281-2337,1,0
6-0007,prog-00000000015,00000037734,Bruz Lavoisier via Parc Expo,,0,07-3.4349369,0007-A-2281-2337-2243,1,0
6-0007,expl-11_DIMANCHE,11_DIMANCHE-16414263,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414319,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_DIMANCHE,12_DIMANCHE-16414263,Bruz,,0,0703,0007-A-2281-2337-2243,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_LUNDI,12_LUNDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MARDI,12_MARDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_MERCREDI,12_MERCREDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414319,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414966,Bruz,,0,0751,0007-A-2281-2337,1,0
6-0007,gen-480d4b2c2e,00000016187,Bruz Lavoisier,,0,07-52.4419209,0007-A-1732-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018294,Bruz Lavoisier,,0,07-52.4417840,0007-A-1732-2337,1,0
6-0007,gen-567e7c5e15,00000018295,Bruz Lavoisier,,0,07-52.4418264,0007-A-1732-2337,1,0
6-0007,expl-11_SAMEDI,11_SAMEDI-16414323,Bruz,,0,0752,0007-A-1732-2337,1,0
6-0007,expl-11_VENDREDI,11_VENDREDI-16414971,Bruz,,0,0752,0007-A-1732-2337,1,0
6-0007,expl-12_JEUDI,12_JEUDI-16414971,Bruz,,0,0752,0007-A-1732-2337,1,0
6-0007,expl-12_SAMEDI,12_SAMEDI-16414323,Bruz,,0,0752,0007-A-1732-2337,1,0
6-0007,expl-12_VENDREDI,12_VENDREDI-16414971,Bruz,,0,0752,0007-A-1732-2337,1,0
6-0007,gen-4a1c0e4b2e,00000018203,Saint-Jacques - Gaîté,,1,07-21.4417837,0007-B-2338-2281,1,0
