Identifiant;Date de début de version;Date de fin de version;Est la version active;Code;Nom;Commune (code INSEE);Commune (nom);Coordonnées;Accessible aux PMR;Mobilier;Visibilité;Stopid gtfs/gtfs-rt
2930;2025-09-01;;Oui;2930;Constant Mérel;35066;Chartres-de-Bretagne;48.031184, -1.709296;true;Poteau;Grand public;6-2930
2301;2018-07-09;;Oui;2301;Bruz Centre;35047;Bruz;48.024197, -1.744583;true;Poteau;Grand public;6-2301
3008;2025-09-01;;Oui;3008;Loges;35055;Chantepie;48.090337, -1.624139;true;Poteau;Grand public;6-3008
2303;2022-10-24;;Oui;2303;Haut Launay;35047;Bruz;48.024696, -1.757386;true;Abri simple;Grand public;6-2303
3009;2024-07-08;;Oui;3009;Chantepie Mairie;35055;Chantepie;48.088344, -1.619074;true;Abri simple;Grand public;6-3009
2309;2024-09-02;;Oui;2309;Ker Lann;35047;Bruz;48.044595, -1.746508;true;Abri simple;Grand public;6-2309
3016;2016-08-29;;Oui;3016;Cucé;35055;Chantepie;48.093561, -1.607497;true;Abri simple;Grand public;6-3016
2311;2024-09-02;;Oui;2311;Coeur de Campus;35047;Bruz;48.047279, -1.741962;true;Abri double;Grand public;6-2311
3018;2024-07-08;;Oui;3018;Rocade Sud;35055;Chantepie;48.085562, -1.627119;true;Abri simple;Grand public;6-3018
2317;2024-09-02;;Oui;2317;Coeur de Campus;35047;Bruz;48.04741, -1.742091;true;Abri simple;Grand public;6-2317
3021;2024-07-08;;Oui;3021;Rocade Sud;35055;Chantepie;48.085938, -1.626794;true;Abri simple;Grand public;6-3021
2323;2022-10-24;;Oui;2323;Rabine;35047;Bruz;48.025631, -1.76081;true;Abri simple;Grand public;6-2323
3022;2016-08-29;;Oui;3022;Hallouvry;35055;Chantepie;48.091114, -1.615216;true;Poteau;Grand public;6-3022
2327;2025-09-01;;Oui;2327;Pont-Réan;35047;Bruz;48.005424, -1.774866;true;Abri simple;Grand public;6-2327
3027;2023-09-04;;Oui;3027;Touche Annette;35055;Chantepie;48.085774, -1.608186;true;Abri double;Grand public;6-3027
2328;2002-01-01;;Oui;2328;Doublé;35047;Bruz;48.034874, -1.724827;true;Abri simple;Grand public;6-2328
3042;2021-09-02;;Oui;3042;La Planche;35055;Chantepie;48.077776, -1.605567;false;Poteau;Grand public;6-3042
2359;2002-01-01;;Oui;2359;Doublé;35047;Bruz;48.035797, -1.723223;true;Abri simple;Grand public;6-2359
3043;2023-09-04;;Oui;3043;Rosa Parks;35055;Chantepie;48.085675, -1.603693;false;Abri simple;Grand public;6-3043
2365;2024-09-02;;Oui;2365;Brossolette;35047;Bruz;48.020489, -1.743438;false;Non matérialisé;Grand public;6-2365
3109;2022-10-24;;Oui;3109;Pacé Cimetière;35210;Pacé;48.148081, -1.769869;true;Abri simple;Grand public;6-3109
2368;2024-09-02;;Oui;2368;DGA-MI;35047;Bruz;47.987286, -1.742612;false;Poteau;Grand public;6-2368
3111;2022-09-01;;Oui;3111;Le Ponant;35210;Pacé;48.142749, -1.770135;true;Abri simple;Grand public;6-3111
2375;2022-10-24;;Oui;2375;Châteliers;35047;Bruz;48.024279, -1.752825;true;Abri simple;Grand public;6-2375
3124;2002-01-01;;Oui;3124;Chapitre;35210;Pacé;48.175339, -1.789979;false;Poteau;Grand public;6-3124
2377;2022-10-24;;Oui;2377;Corbières;35047;Bruz;48.035149, -1.757444;true;Abri simple;Grand public;6-2377
3133;2002-01-01;;Oui;3133;Ouessant;35210;Pacé;48.157394, -1.765655;true;Poteau;Grand public;6-3133
2383;2024-09-02;;Oui;2383;Bois de Carcé;35047;Bruz;48.024676, -1.727085;false;Poteau;Grand public;6-2383
3145;2002-01-01;;Oui;3145;Touche Champagne;35210;Pacé;48.179958, -1.80163;false;Poteau;Grand public;6-3145
2406;2025-09-01;;Oui;2406;Betton Centre;35024;Betton;48.181126, -1.637876;true;Abri simple;Grand public;6-2406
3170;2017-01-02;;Oui;3170;Beausoleil;35210;Pacé;48.152547, -1.763733;true;Abri simple;Grand public;6-3170
2412;2025-09-01;;Oui;2412;Betton Vallée;35024;Betton;48.162621, -1.647112;true;Abri simple;Grand public;6-2412
3176;2022-09-01;;Oui;3176;Pacé Cimetière;35210;Pacé;48.147787, -1.768493;true;Abri simple;Grand public;6-3176
2419;2025-09-01;;Oui;2419;Trégor;35024;Betton;48.183196, -1.646383;false;Poteau;Grand public;6-2419
3218;2024-09-02;;Oui;3218;Groupe Scolaire;35208;Orgères;47.997211, -1.668717;true;Poteau;Grand public;6-3218
2420;2025-09-01;;Oui;2420;Brocéliande;35024;Betton;48.180564, -1.652229;false;Abri simple;Grand public;6-2420
3222;2002-01-01;;Oui;3222;Belle Etoile;35208;Orgères;47.976836, -1.674649;false;Poteau + Abri communal;Grand public;6-3222
2421;2025-09-01;;Oui;2421;Omblais;35024;Betton;48.179172, -1.651248;true;Poteau;Grand public;6-2421
3239;2016-08-29;;Oui;3239;Blés d'Or;35208;Orgères;47.99191, -1.67231;false;Poteau;Grand public;6-3239
2422;2002-01-01;;Oui;2422;Petite Hublais;35024;Betton;48.182197, -1.616094;true;Abri simple;Grand public;6-2422
3244;2002-01-01;;Oui;3244;Violais;35208;Orgères;47.972839, -1.648581;false;Poteau;Grand public;6-3244
2424;2025-09-01;;Oui;2424;Champ Giron;35334;Thorigné-Fouillard;48.170871, -1.62221;false;Abri simple;Grand public;6-2424
3257;2024-09-02;;Oui;3257;Haye Longue;35208;Orgères;48.005037, -1.665643;true;Poteau;Grand public;6-3257
2459;2021-07-07;;Oui;2459;Betton La Gaudière;35024;Betton;48.185181, -1.693657;false;Poteau BreizhGo;Grand public;6-2459
3262;2020-09-01;;Oui;3262;La Barre;35208;Orgères;47.989893, -1.652489;false;Poteau;Grand public;6-3262
2461;2025-09-01;;Oui;2461;La Haute Plesse;35024;Betton;48.180116, -1.627785;true;Abri simple;Grand public;6-2461
3304;2022-10-24;;Oui;3304;Anne de Bretagne;35334;Thorigné-Fouillard;48.155636, -1.580834;true;Abri simple;Grand public;6-3304
3313;2022-10-24;;Oui;3313;Bocage;35334;Thorigné-Fouillard;48.15915, -1.579789;true;Abri simple;Grand public;6-3313
2501;2002-01-01;;Oui;2501;Noë Diolé;35240;Le Rheu;48.102439, -1.83226;false;Poteau;Grand public;6-2501
3402;2022-10-24;;Oui;3402;Langlois;35204;Nouvoitou;48.040949, -1.549602;true;Poteau;Grand public;6-3402
2502;2024-09-02;;Oui;2502;Lycée Monod;35240;Le Rheu;48.100496, -1.806534;true;Abri simple;Grand public;6-2502
3406;2022-10-24;;Oui;3406;Eclosel;35204;Nouvoitou;48.044445, -1.561461;false;Poteau;Grand public;6-3406
2504;2025-09-01;;Oui;2504;L'Autre Lieu;35240;Le Rheu;48.098931, -1.796894;true;Abri simple;Grand public;6-2504
3407;2022-10-24;;Oui;3407;Grée Barel;35204;Nouvoitou;48.042358, -1.549723;false;Poteau;Grand public;6-3407
2505;2002-01-01;;Oui;2505;Bouleaux;35240;Le Rheu;48.101542, -1.794441;true;Abri double;Grand public;6-2505
3427;2022-10-24;;Oui;3427;Chêne Centenaire;35204;Nouvoitou;48.039914, -1.540916;true;Abri simple;Grand public;6-3427
2509;2018-09-03;;Oui;2509;Pont d'Avoine;35240;Le Rheu;48.096139, -1.764573;true;Abri simple;Grand public;6-2509
3428;2022-10-24;;Oui;3428;Chêne Centenaire;35204;Nouvoitou;48.039959, -1.541545;true;Poteau;Grand public;6-3428
2512;2023-12-26;;Oui;2512;Pont d'Avoine;35240;Le Rheu;48.096139, -1.765111;true;Abri simple;Grand public;6-2512
3501;2024-09-02;;Oui;3501;Fougerolle;35189;Montgermont;48.157203, -1.723303;false;Poteau;Grand public;6-3501
2522;2018-09-03;;Oui;2522;Mahomat;35240;Le Rheu;48.093989, -1.773922;true;Abri simple;Grand public;6-2522
3507;2022-05-26;;Oui;3507;Vizeule;35189;Montgermont;48.148967, -1.704031;true;Abri simple;Grand public;6-3507
2524;2018-09-03;;Oui;2524;Gerhoui;35240;Le Rheu;48.091374, -1.785719;true;Poteau;Grand public;6-2524
3508;2024-09-02;;Oui;3508;Vizeule;35189;Montgermont;48.149017, -1.703874;true;Poteau;Grand public;6-3508
2526;2019-09-02;;Oui;2526;Moigné;35240;Le Rheu;48.080439, -1.774454;true;Abri double;Grand public;6-2526
3519;2020-09-01;;Oui;3519;Thébaudière;35189;Montgermont;48.146698, -1.719564;false;Poteau;Grand public;6-3519
2534;2002-01-01;;Oui;2534;Collège Brassens;35240;Le Rheu;48.098948, -1.800305;false;Non matérialisé;Grand public;6-2534
3606;2002-01-01;;Oui;3606;Le Reuvre;35216;Parthenay-de-Bretagne;48.186255, -1.816444;true;Poteau;Grand public;6-3606
2602;2022-10-24;2026-01-04;Oui;2602;Bel Air;35352;Vern-sur-Seiche;48.043434, -1.601651;true;Abri double;Grand public;6-2602
3611;2002-01-01;;Oui;3611;Le Reuvre;35216;Parthenay-de-Bretagne;48.186685, -1.81675;true;Poteau;Grand public;6-3611
2604;2022-10-24;;Oui;2604;Croix Rouge;35352;Vern-sur-Seiche;48.049563, -1.606171;false;Abri simple;Grand public;6-2604
3614;2019-09-02;;Oui;3614;Clos des Tilleuls;35216;Parthenay-de-Bretagne;48.191827, -1.827837;true;Poteau;Grand public;6-3614
2606;2022-10-24;;Oui;2606;Solidor;35352;Vern-sur-Seiche;48.050743, -1.614953;true;Abri simple;Grand public;6-2606
3715;2025-01-20;;Oui;3715;Clos des Cerisiers;35275;Saint-Gilles;48.153723, -1.833994;true;Abri double;Grand public;6-3715
2612;2022-10-24;;Oui;2612;Hallerais;35352;Vern-sur-Seiche;48.07227, -1.628689;true;Abri simple;Grand public;6-2612
3718;2019-09-02;;Oui;3718;Saint-Hubert;35275;Saint-Gilles;48.141985, -1.828761;false;Poteau + Abri communal;Grand public;6-3718
2613;2022-10-24;;Oui;2613;Garenne;35352;Vern-sur-Seiche;48.067316, -1.625284;true;Poteau;Grand public;6-2613
3739;2002-01-01;;Oui;3739;Rue de Rennes Cimetière;35275;Saint-Gilles;48.155398, -1.82634;false;;Grand public;6-3739
2619;2025-09-01;2026-01-04;Oui;2619;La Poste;35352;Vern-sur-Seiche;48.044587, -1.603865;true;Abri simple;Grand public;6-2619
3752;2018-09-03;;Oui;3752;Trois Marches;35353;Vezin-le-Coquet;48.104708, -1.738951;true;Abri simple;Grand public;6-3752
3755;2015-07-02;;Oui;3755;Vallée;35353;Vezin-le-Coquet;48.120208, -1.765392;true;Abri simple;Grand public;6-3755
2633;2002-01-01;;Oui;2633;Maillardière;35352;Vern-sur-Seiche;48.045208, -1.598577;true;Poteau;Grand public;6-2633
3763;2022-10-24;;Oui;3763;Lion d'Or;35353;Vezin-le-Coquet;48.119281, -1.761396;true;Abri simple;Grand public;6-3763
3771;2022-10-24;;Oui;3771;Champs Bleus;35353;Vezin-le-Coquet;48.119172, -1.750061;true;Abri simple;Grand public;6-3771
2652;2025-09-01;;Oui;2652;Bois de Soeuvres;35352;Vern-sur-Seiche;48.06298, -1.616444;false;Poteau;Grand public;6-2652
3802;2021-09-02;;Oui;3802;Bourgbarré Mairie;35032;Bourgbarré;47.994715, -1.613872;true;Abri double;Grand public;6-3802
2701;2023-01-03;;Oui;2701;Janais;35206;Noyal-Châtillon-sur-Seiche;48.059092, -1.700963;false;Abri double;Grand public;6-2701
3804;2002-01-01;;Oui;3804;La Basse Erable;35032;Bourgbarré;47.995164, -1.6244;true;Abri simple;Grand public;6-3804
2706;2022-10-03;;Oui;2706;Molène;35206;Noyal-Châtillon-sur-Seiche;48.038439, -1.670748;true;Abri simple;Grand public;6-2706
3816;2022-10-24;;Oui;3816;Launay Garnier;35250;Saint-Armel;48.000824, -1.594455;true;Abri simple;Grand public;6-3816
2708;2025-09-01;;Oui;2708;Centre;35206;Noyal-Châtillon-sur-Seiche;48.042395, -1.665522;true;Abri simple;Grand public;6-2708
3817;2002-01-01;;Oui;3817;Launay Garnier;35032;Bourgbarré;48.000864, -1.594689;true;Poteau;Grand public;6-3817
2710;2002-01-01;;Oui;2710;Petite Saudrais;35206;Noyal-Châtillon-sur-Seiche;48.04716, -1.66123;true;Abri simple;Grand public;6-2710
3819;2002-01-01;;Oui;3819;Abords Lauriais;35032;Bourgbarré;47.968734, -1.639334;false;Poteau;Grand public;6-3819
2720;2023-11-10;;Oui;2720;Louis Texier;35206;Noyal-Châtillon-sur-Seiche;48.044378, -1.660829;false;Abri simple;Grand public;6-2720
3828;2023-09-04;;Oui;3828;Pont du Gué;35032;Bourgbarré;47.997446, -1.613091;false;Poteau + Abri communal;Grand public;6-3828
2731;2022-10-24;;Oui;2731;Centre;35206;Noyal-Châtillon-sur-Seiche;48.042873, -1.666081;true;Poteau;Grand public;6-2731
3839;2024-09-02;;Oui;3839;Salle de Sports;35032;Bourgbarré;47.991044, -1.616887;true;Poteau;Grand public;6-3839
2732;2022-10-24;;Oui;2732;Pont;35206;Noyal-Châtillon-sur-Seiche;48.038619, -1.666778;true;Poteau;Grand public;6-2732
3855;2018-09-03;;Oui;3855;Gretay;35196;Mordelles;48.077689, -1.837382;true;Abri double;Grand public;6-3855
2751;2018-09-03;;Oui;2751;Monts Gaultier;35206;Noyal-Châtillon-sur-Seiche;48.039338, -1.680002;true;Poteau;Grand public;6-2751
3856;2018-09-03;;Oui;3856;Croix Ignon;35196;Mordelles;48.081326, -1.826599;false;Abri simple;Grand public;6-3856
2755;2022-09-01;;Oui;2755;Abords Rouvray;35206;Noyal-Châtillon-sur-Seiche;48.059702, -1.663418;false;Poteau;Grand public;6-2755
3858;2018-09-03;;Oui;3858;Vivier des Bois;35196;Mordelles;48.088242, -1.798652;false;Abri simple;Grand public;6-3858
2757;2025-09-01;;Oui;2757;Boisardière;35206;Noyal-Châtillon-sur-Seiche;48.042026, -1.630343;false;Poteau;Grand public;6-2757
3880;2023-09-04;;Oui;3880;Morvan Lebesque;35196;Mordelles;48.071465, -1.841111;false;Non matérialisé;Grand public;6-3880
2759;2022-09-01;;Oui;2759;Horizon;35206;Noyal-Châtillon-sur-Seiche;48.041679, -1.663416;false;Poteau;Grand public;6-2759
3882;2023-10-09;;Oui;3882;La Prie;35196;Mordelles;48.095306, -1.852034;false;Poteau;Grand public;6-3882
2763;2022-09-01;;Oui;2763;Launay Hyon;35206;Noyal-Châtillon-sur-Seiche;48.067167, -1.659257;false;Poteau;Grand public;6-2763
3905;2021-09-02;;Oui;3905;Pont-Péan Mairie;35363;Pont-Péan;48.010772, -1.706723;true;Abri simple;Grand public;6-3905
2765;2025-09-01;;Oui;2765;Lotissement du Moulin;35206;Noyal-Châtillon-sur-Seiche;48.041899, -1.656314;false;Abri simple;Grand public;6-2765
3908;2021-09-02;;Oui;3908;Renaissance;35363;Pont-Péan;48.019941, -1.706972;true;Abri simple;Grand public;6-3908
2774;2022-10-03;;Oui;2774;Ise;35206;Noyal-Châtillon-sur-Seiche;48.03231, -1.661334;true;Abri simple;Grand public;6-2774
3910;2024-09-02;;Oui;3910;Fontaine Blanche;35363;Pont-Péan;48.016996, -1.705211;true;Poteau;Grand public;6-3910
2777;2024-09-02;;Oui;2777;Hil Boëdrier;35206;Noyal-Châtillon-sur-Seiche;48.076025, -1.671465;false;Poteau;Grand public;6-2777
3921;2016-08-29;2026-01-04;Oui;3921;Le Louvrel;35363;Pont-Péan;48.019867, -1.694083;false;Poteau;Grand public;6-3921
2804;2024-09-02;;Oui;2804;Ricoquais;35278;Saint-Grégoire;48.159105, -1.676666;true;Abri double;Grand public;6-2804
3927;2024-09-02;;Oui;3927;Touche Audienne;35363;Pont-Péan;48.001953, -1.713365;false;Poteau;Grand public;6-3927
2808;2024-09-02;;Oui;2808;Uttenreuth;35278;Saint-Grégoire;48.15682, -1.687365;true;Abri double;Grand public;6-2808
3954;2025-09-01;;Oui;3954;Terrain des Sports;35315;Saint-Sulpice-la-Forêt;48.214734, -1.586538;true;Poteau;Grand public;6-3954
2810;2022-10-24;;Oui;2810;Paul-Emile Victor;35278;Saint-Grégoire;48.153797, -1.691987;true;Abri simple;Grand public;6-2810
3955;2025-09-01;;Oui;3955;Tronchay;35315;Saint-Sulpice-la-Forêt;48.211672, -1.590819;true;Abri simple;Grand public;6-3955
2819;2024-09-02;;Oui;2819;Forge;35278;Saint-Grégoire;48.151535, -1.68583;true;Abri simple;Grand public;6-2819
3956;2017-04-24;;Oui;3956;Oliverie;35315;Saint-Sulpice-la-Forêt;48.197885, -1.599136;true;Abri simple;Grand public;6-3956
2821;2022-10-24;;Oui;2821;Paul-Emile Victor;35278;Saint-Grégoire;48.153628, -1.692091;true;Abri simple;Grand public;6-2821
3958;2022-10-24;;Oui;3958;Lande Saint-Denis;35315;Saint-Sulpice-la-Forêt;48.203194, -1.594996;false;Poteau;Grand public;6-3958
2825;2024-09-02;;Oui;2825;Camus;35278;Saint-Grégoire;48.159118, -1.68075;true;Poteau;Grand public;6-2825
3961;2025-09-01;;Oui;3961;Bourg;35315;Saint-Sulpice-la-Forêt;48.217733, -1.58137;true;Poteau;Grand public;6-3961
2833;2022-10-24;;Oui;2833;Jean-Paul II;35278;Saint-Grégoire;48.160123, -1.677216;true;Abri simple;Grand public;6-2833
4006;2022-10-24;;Oui;4006;Pont d'Ohin;35001;Acigné;48.137267, -1.549835;true;Abri simple;Grand public;6-4006
2837;2024-01-08;;Oui;2837;La Brosse;35278;Saint-Grégoire;48.176979, -1.721974;true;Poteau;Grand public;6-2837
4010;2022-10-24;;Oui;4010;Lande;35001;Acigné;48.134528, -1.542035;true;Poteau;Grand public;6-4010
2847;2022-10-24;;Oui;2847;Forge;35278;Saint-Grégoire;48.151729, -1.684146;true;Abri simple;Grand public;6-2847
4011;2022-10-24;;Oui;4011;Foyer;35001;Acigné;48.133863, -1.537602;false;Poteau;Grand public;6-4011
2848;2022-10-24;;Oui;2848;Forge;35278;Saint-Grégoire;48.151909, -1.684413;true;Abri simple;Grand public;6-2848
4012;2022-10-24;;Oui;4012;Acigné Mairie;35001;Acigné;48.134136, -1.534854;true;Poteau;Grand public;6-4012
2859;2022-10-24;;Oui;2859;Edonia;35278;Saint-Grégoire;48.148451, -1.697168;true;Poteau;Grand public;6-2859
4018;2022-10-24;;Oui;4018;Lande;35001;Acigné;48.134, -1.540414;true;Abri simple;Grand public;6-4018
2861;2002-01-01;;Oui;2861;Belle Ecuelle;35278;Saint-Grégoire;48.176073, -1.694192;false;Abri simple;Grand public;6-2861
4053;2002-01-01;;Oui;4053;Métairie;35059;La Chapelle-des-Fougeretz;48.179505, -1.729357;true;Abri double;Grand public;6-4053
2866;2022-10-24;;Oui;2866;Maison Blanche;35278;Saint-Grégoire;48.147152, -1.657265;true;Poteau;Grand public;6-2866
4055;2002-01-01;;Oui;4055;Viennais;35059;La Chapelle-des-Fougeretz;48.174084, -1.735227;true;Abri double;Grand public;6-4055
2903;2002-01-01;;Oui;2903;Chaussairie;35066;Chartres-de-Bretagne;48.033365, -1.711644;true;Abri simple;Grand public;6-2903
4058;2024-09-02;;Oui;4058;Viennais;35059;La Chapelle-des-Fougeretz;48.173983, -1.735156;true;Poteau;Grand public;6-4058
2905;2002-01-01;;Oui;2905;Callouët;35066;Chartres-de-Bretagne;48.042337, -1.712038;true;Abri simple;Grand public;6-2905
4074;2018-09-03;;Oui;4074;Besneraie;35059;La Chapelle-des-Fougeretz;48.183677, -1.72516;true;Poteau;Grand public;6-4074
2909;2022-10-24;;Oui;2909;Taillebois;35066;Chartres-de-Bretagne;48.036718, -1.712532;true;Poteau;Grand public;6-2909
4105;2002-01-01;;Oui;4105;Chêne Hervé;35088;Corps-Nuds;47.982145, -1.588238;true;Abri simple;Grand public;6-4105
2921;2022-10-24;;Oui;2921;Collège Pôle Sud;35066;Chartres-de-Bretagne;48.041296, -1.698217;true;Abri simple;Grand public;6-2921
4110;2022-10-24;;Oui;4110;Place de Kildare;35088;Corps-Nuds;47.977676, -1.584477;true;Poteau;Grand public;6-4110
2926;2002-01-01;;Oui;2926;Collège Pôle Sud;35066;Chartres-de-Bretagne;48.041722, -1.696073;true;Abri double;Grand public;6-2926
4114;2024-09-02;;Oui;4114;Grands Sillons;35088;Corps-Nuds;47.987816, -1.590412;true;Poteau;Grand public;6-4114
2944;2021-09-02;;Oui;2944;Ferme des Peupliers;35066;Chartres-de-Bretagne;48.029136, -1.707961;true;Abri simple;Grand public;6-2944
4152;2002-01-01;;Oui;4152;Mainguère;35039;Brécé;48.109031, -1.478452;true;Abri simple;Grand public;6-4152
3001;2023-09-04;;Oui;3001;Gériatrie;35055;Chantepie;48.085029, -1.610354;true;Abri simple;Grand public;6-3001
4162;2002-01-01;;Oui;4162;Turbanière;35039;Brécé;48.108415, -1.50786;true;Abri auvent;Grand public;6-4162
3002;2023-09-04;;Oui;3002;Deux Ruisseaux;35055;Chantepie;48.085759, -1.614094;true;Abri double;Grand public;6-3002
4202;2023-09-04;;Oui;4202;Calvaire;35076;Chavagne;48.05205, -1.790571;true;Abri simple;Grand public;6-4202
3012;2016-08-29;;Oui;3012;Bourgogne;35055;Chantepie;48.089003, -1.612653;true;Abri simple;Grand public;6-3012
4204;2023-09-04;;Oui;4204;Avenir;35076;Chavagne;48.054003, -1.783728;true;Abri double;Grand public;6-4204
3014;2002-01-01;;Oui;3014;Breillou;35055;Chantepie;48.098129, -1.622911;true;Abri auvent;Grand public;6-3014
4209;2024-09-02;;Oui;4209;Avenir;35076;Chavagne;48.054085, -1.783863;true;Poteau;Grand public;6-4209
3015;2002-01-01;;Oui;3015;Breillou;35055;Chantepie;48.098257, -1.622956;true;Abri simple;Grand public;6-3015
4252;2002-01-01;;Oui;4252;Rochers;35065;La Chapelle-Thouarault;48.123028, -1.860702;true;Abri simple;Grand public;6-4252
3023;2016-08-29;;Oui;3023;EDEFS;35055;Chantepie;48.092543, -1.613073;true;Abri auvent;Grand public;6-3023
4254;2002-01-01;;Oui;4254;Grippière;35065;La Chapelle-Thouarault;48.121223, -1.837527;true;Abri simple;Grand public;6-4254
3034;2024-07-08;;Oui;3034;Breillou;35055;Chantepie;48.098535, -1.621341;true;Poteau;Grand public;6-3034
4255;2002-01-01;;Oui;4255;Grippière;35065;La Chapelle-Thouarault;48.121438, -1.837728;false;Poteau;Grand public;6-4255
3038;2024-07-08;;Oui;3038;Chantepie Eglise;35055;Chantepie;48.08751, -1.616791;true;Poteau;Grand public;6-3038
4259;2021-09-02;;Oui;4259;Cherterie;35065;La Chapelle-Thouarault;48.133132, -1.855794;false;Poteau;Grand public;6-4259
3040;2016-08-29;;Oui;3040;Maubusson;35055;Chantepie;48.069593, -1.569788;false;Poteau BreizhGo + abri communal;Grand public;6-3040
4262;2020-09-07;;Oui;4262;Cherterie;35065;La Chapelle-Thouarault;48.13295, -1.855567;false;Poteau;Grand public;6-4262
3108;2022-10-24;;Oui;3108;Duchesse Anne;35210;Pacé;48.150845, -1.771949;true;Abri simple;Grand public;6-3108
4303;2022-10-24;;Oui;4303;L'Hermitage Gare;35131;L'Hermitage;48.123897, -1.817746;true;Abri simple;Grand public;6-4303
3112;2002-01-01;;Oui;3112;Opéra;35210;Pacé;48.141059, -1.767294;true;Poteau;Grand public;6-3112
4307;2024-09-02;;Oui;4307;Clairefontaine;35131;L'Hermitage;48.123508, -1.807451;true;Poteau;Grand public;6-4307
3117;2022-10-24;;Oui;3117;Renan;35210;Pacé;48.151279, -1.777614;true;Poteau;Grand public;6-3117
4310;2022-10-24;;Oui;4310;L'Hermitage Gare;35131;L'Hermitage;48.12366, -1.818009;true;Poteau;Grand public;6-4310
3122;2022-10-24;;Oui;3122;Pie Neuve;35210;Pacé;48.151116, -1.792181;true;Poteau;Grand public;6-3122
4316;2002-01-01;;Oui;4316;Noë Biche;35131;L'Hermitage;48.122797, -1.801176;true;Abri simple;Grand public;6-4316
3126;2002-01-01;;Oui;3126;Ouessant;35210;Pacé;48.157265, -1.765799;true;Abri simple;Grand public;6-3126
4319;2025-09-11;;Oui;4319;ESAT La Hautière;35131;L'Hermitage;48.120063, -1.821812;false;Poteau;Grand public;6-4319
3135;2022-09-01;;Oui;3135;Nominoë;35210;Pacé;48.141746, -1.771036;true;Abri simple;Grand public;6-3135
4320;2020-09-01;;Oui;4320;Frétillé;35131;L'Hermitage;48.131564, -1.826675;false;Poteau;Grand public;6-4320
3137;2002-01-01;;Oui;3137;Rive Ouest;35210;Pacé;48.140193, -1.763514;true;Poteau;Grand public;6-3137
